user_id,signup_date,user_segment,initial_plan,acquisition_channel,country
user_032729,2025-11-21,business,pro,organic,India
user_032730,2025-05-20,business,free,referral,Germany
user_032731,2024-05-21,business,enterprise,paid_ad,USA
user_032732,2025-05-16,content_creator,free,paid_ad,Other
user_032733,2025-09-14,developer,free,paid_ad,Germany
user_032734,2025-05-28,business,enterprise,social_media,Germany
user_032735,2025-08-03,business,free,partnership,India
user_032736,2025-12-13,developer,free,paid_ad,India
user_032737,2025-11-12,content_creator,pro,referral,Other
user_032738,2025-09-27,content_creator,free,organic,Germany
user_032739,2025-05-02,business,free,paid_ad,India
user_032740,2025-10-06,developer,pro,organic,USA
user_032741,2024-09-09,business,enterprise,partnership,Australia
user_032742,2025-06-15,student,free,paid_ad,UK
user_032743,2025-07-16,business,pro,organic,Australia
user_032744,2025-12-02,developer,free,organic,Other
user_032745,2025-10-30,developer,enterprise,social_media,UK
user_032746,2025-10-09,developer,free,referral,UK
user_032747,2025-08-13,business,free,organic,USA
user_032748,2024-10-28,developer,free,paid_ad,UK
user_032749,2025-10-31,developer,enterprise,paid_ad,Other
user_032750,2025-12-29,business,pro,referral,Canada
user_032751,2025-10-12,content_creator,free,organic,Brazil
user_032752,2025-04-25,business,enterprise,paid_ad,Brazil
user_032753,2025-12-13,content_creator,free,paid_ad,Japan
user_032754,2025-12-16,student,free,partnership,USA
user_032755,2025-04-10,developer,free,paid_ad,India
user_032756,2025-09-09,content_creator,free,organic,Australia
user_032757,2024-10-25,student,free,organic,Canada
user_032758,2025-12-11,student,free,referral,Other
user_032759,2025-09-22,business,free,partnership,USA
user_032760,2025-10-07,business,enterprise,paid_ad,USA
user_032761,2025-08-27,developer,pro,paid_ad,Other
user_032762,2025-07-10,content_creator,free,paid_ad,India
user_032763,2025-11-10,developer,free,partnership,Brazil
user_032764,2025-03-10,student,pro,organic,USA
user_032765,2024-07-14,developer,pro,social_media,France
user_032766,2025-12-10,content_creator,free,paid_ad,Japan
user_032767,2024-12-30,content_creator,free,referral,Canada
user_032768,2024-12-31,content_creator,free,referral,Canada
user_032769,2025-03-29,business,enterprise,paid_ad,USA
user_032770,2025-01-03,content_creator,free,paid_ad,India
user_032771,2025-06-01,student,free,social_media,USA
user_032772,2025-12-21,content_creator,free,paid_ad,Other
user_032773,2025-07-21,content_creator,pro,paid_ad,USA
user_032774,2025-06-16,content_creator,free,social_media,USA
user_032775,2025-10-10,developer,pro,paid_ad,Other
user_032776,2025-10-03,developer,free,social_media,Germany
user_032777,2025-09-10,developer,pro,paid_ad,India
user_032778,2025-11-14,business,enterprise,paid_ad,USA
user_032779,2025-07-25,content_creator,free,paid_ad,India
user_032780,2025-10-19,student,pro,paid_ad,Other
user_032781,2024-09-18,content_creator,enterprise,organic,Australia
user_032782,2025-10-09,business,pro,organic,USA
user_032783,2025-11-13,developer,pro,partnership,India
user_032784,2024-05-11,student,free,social_media,USA
user_032785,2024-12-24,content_creator,pro,organic,Other
user_032786,2024-03-22,content_creator,free,paid_ad,India
user_032787,2025-02-07,content_creator,pro,paid_ad,India
user_032788,2025-08-08,developer,free,organic,USA
user_032789,2025-07-21,content_creator,free,organic,France
user_032790,2025-10-27,content_creator,free,partnership,Germany
user_032791,2025-12-18,student,pro,organic,Japan
user_032792,2025-12-14,business,free,paid_ad,USA
user_032793,2025-11-23,content_creator,free,partnership,France
user_032794,2025-11-20,developer,free,referral,USA
user_032795,2025-07-16,developer,free,referral,Other
user_032796,2024-04-18,developer,free,organic,UK
user_032797,2024-11-17,business,pro,partnership,UK
user_032798,2025-05-21,student,free,social_media,USA
user_032799,2025-04-26,content_creator,free,organic,USA
user_032800,2025-04-29,content_creator,free,paid_ad,India
user_032801,2024-10-29,student,free,social_media,India
user_032802,2025-12-10,student,free,organic,USA
user_032803,2024-10-15,content_creator,pro,social_media,Other
user_032804,2025-10-17,business,free,partnership,India
user_032805,2025-09-12,business,pro,paid_ad,Other
user_032806,2025-08-13,developer,free,organic,USA
user_032807,2025-12-17,developer,free,organic,USA
user_032808,2025-11-21,business,pro,organic,USA
user_032809,2025-09-23,content_creator,free,paid_ad,India
user_032810,2025-02-14,student,free,referral,Germany
user_032811,2025-12-11,content_creator,free,organic,Germany
user_032812,2025-11-28,content_creator,free,paid_ad,USA
user_032813,2025-12-17,business,free,paid_ad,USA
user_032814,2024-08-05,developer,free,organic,France
user_032815,2025-12-07,business,free,social_media,Japan
user_032816,2025-12-08,student,free,paid_ad,USA
user_032817,2025-04-04,content_creator,free,organic,USA
user_032818,2025-12-15,business,enterprise,paid_ad,USA
user_032819,2025-11-19,content_creator,free,organic,USA
user_032820,2024-10-17,developer,pro,social_media,USA
user_032821,2025-12-24,developer,free,organic,France
user_032822,2024-12-15,content_creator,free,social_media,Canada
user_032823,2025-09-19,business,free,paid_ad,Canada
user_032824,2024-09-04,developer,free,referral,Other
user_032825,2025-10-11,content_creator,free,paid_ad,USA
user_032826,2025-11-09,business,enterprise,partnership,Australia
user_032827,2025-08-20,student,free,paid_ad,Germany
user_032828,2025-05-02,student,free,partnership,India
user_032829,2025-08-25,student,free,referral,Brazil
user_032830,2025-09-21,student,free,organic,USA
user_032831,2024-06-30,content_creator,enterprise,organic,USA
user_032832,2025-07-05,developer,free,organic,Japan
user_032833,2025-12-03,business,enterprise,referral,Canada
user_032834,2025-01-18,content_creator,pro,referral,USA
user_032835,2025-11-12,content_creator,free,social_media,USA
user_032836,2025-01-18,developer,free,referral,Japan
user_032837,2025-12-17,content_creator,pro,paid_ad,USA
user_032838,2024-09-04,developer,pro,organic,Canada
user_032839,2024-06-04,student,pro,paid_ad,France
user_032840,2025-08-21,content_creator,free,paid_ad,India
user_032841,2024-11-06,developer,free,organic,USA
user_032842,2024-10-18,student,free,organic,Brazil
user_032843,2025-08-01,content_creator,free,organic,USA
user_032844,2024-11-24,developer,free,organic,UK
user_032845,2025-03-30,student,free,paid_ad,India
user_032846,2025-09-18,business,pro,paid_ad,Other
user_032847,2025-09-05,developer,free,organic,USA
user_032848,2025-12-22,developer,enterprise,organic,UK
user_032849,2025-12-12,content_creator,free,referral,Other
user_032850,2025-07-15,developer,free,organic,USA
user_032851,2025-09-23,student,pro,organic,USA
user_032852,2025-09-02,student,free,social_media,Japan
user_032853,2025-12-02,student,free,organic,Canada
user_032854,2025-01-24,content_creator,free,organic,India
user_032855,2024-04-07,student,free,organic,Japan
user_032856,2025-08-19,content_creator,free,social_media,Germany
user_032857,2025-08-02,content_creator,free,organic,India
user_032858,2025-01-21,business,enterprise,paid_ad,Germany
user_032859,2025-07-12,business,enterprise,organic,France
user_032860,2025-10-02,business,pro,paid_ad,Japan
user_032861,2025-06-28,content_creator,pro,organic,Brazil
user_032862,2025-12-12,business,free,partnership,India
user_032863,2025-06-02,business,enterprise,paid_ad,Other
user_032864,2025-10-10,content_creator,free,organic,USA
user_032865,2025-07-28,developer,free,referral,Australia
user_032866,2025-10-02,business,pro,paid_ad,Other
user_032867,2025-12-08,student,free,referral,India
user_032868,2025-11-19,business,free,organic,USA
user_032869,2025-09-14,student,free,organic,UK
user_032870,2025-06-08,student,pro,partnership,India
user_032871,2024-09-23,developer,enterprise,organic,Germany
user_032872,2025-02-07,content_creator,pro,paid_ad,Germany
user_032873,2025-12-18,developer,free,organic,Japan
user_032874,2025-11-12,developer,free,organic,Other
user_032875,2024-07-07,content_creator,free,organic,USA
user_032876,2025-01-19,business,enterprise,paid_ad,Germany
user_032877,2025-09-30,content_creator,free,social_media,USA
user_032878,2025-09-06,student,enterprise,referral,Japan
user_032879,2025-11-22,business,enterprise,paid_ad,USA
user_032880,2025-06-17,content_creator,free,partnership,Other
user_032881,2024-09-09,content_creator,free,referral,USA
user_032882,2024-06-06,developer,free,organic,UK
user_032883,2024-09-24,content_creator,pro,paid_ad,Canada
user_032884,2025-09-08,content_creator,free,organic,USA
user_032885,2025-02-19,business,enterprise,organic,USA
user_032886,2025-07-30,student,free,social_media,USA
user_032887,2025-04-10,developer,free,paid_ad,Germany
user_032888,2024-10-14,content_creator,pro,social_media,USA
user_032889,2024-07-01,developer,free,partnership,USA
user_032890,2025-02-09,student,pro,organic,UK
user_032891,2025-09-11,student,free,organic,India
user_032892,2025-08-19,business,pro,paid_ad,USA
user_032893,2024-06-01,business,enterprise,social_media,USA
user_032894,2025-07-17,business,free,paid_ad,Australia
user_032895,2025-06-23,content_creator,pro,referral,USA
user_032896,2025-08-07,content_creator,free,organic,Germany
user_032897,2024-04-09,developer,pro,social_media,Other
user_032898,2025-01-13,content_creator,enterprise,social_media,UK
user_032899,2025-11-17,content_creator,pro,paid_ad,Japan
user_032900,2025-12-30,business,free,organic,USA
user_032901,2025-04-28,student,free,paid_ad,India
user_032902,2025-03-30,developer,free,organic,USA
user_032903,2024-09-16,developer,pro,referral,Brazil
user_032904,2025-09-08,student,free,paid_ad,Australia
user_032905,2025-04-19,business,pro,referral,Germany
user_032906,2025-05-23,student,free,paid_ad,USA
user_032907,2025-08-12,student,free,paid_ad,UK
user_032908,2025-02-25,student,free,organic,Brazil
user_032909,2025-12-27,student,pro,social_media,USA
user_032910,2025-03-15,content_creator,free,referral,UK
user_032911,2025-08-11,content_creator,pro,organic,USA
user_032912,2025-07-30,content_creator,enterprise,paid_ad,USA
user_032913,2024-09-26,student,free,referral,India
user_032914,2025-07-28,content_creator,free,paid_ad,USA
user_032915,2025-09-16,student,free,organic,India
user_032916,2025-08-27,student,free,social_media,France
user_032917,2025-08-02,developer,pro,paid_ad,Australia
user_032918,2025-12-19,student,pro,paid_ad,Germany
user_032919,2025-12-13,developer,free,organic,UK
user_032920,2025-05-30,developer,pro,paid_ad,Australia
user_032921,2025-04-27,content_creator,free,organic,USA
user_032922,2025-07-28,developer,pro,social_media,USA
user_032923,2025-11-17,business,enterprise,paid_ad,Japan
user_032924,2025-12-16,student,free,referral,USA
user_032925,2025-03-26,content_creator,free,organic,USA
user_032926,2024-03-21,developer,free,organic,UK
user_032927,2025-08-19,business,free,social_media,USA
user_032928,2025-11-24,business,free,social_media,USA
user_032929,2025-11-21,business,free,paid_ad,Other
user_032930,2025-10-30,content_creator,pro,paid_ad,UK
user_032931,2024-08-27,business,free,referral,India
user_032932,2025-08-15,developer,free,paid_ad,Germany
user_032933,2025-01-25,content_creator,free,paid_ad,UK
user_032934,2025-05-11,content_creator,free,organic,India
user_032935,2025-09-17,business,pro,organic,USA
user_032936,2025-12-05,content_creator,free,social_media,USA
user_032937,2024-11-19,developer,pro,organic,Canada
user_032938,2025-12-29,developer,free,organic,UK
user_032939,2024-05-22,student,free,paid_ad,USA
user_032940,2025-05-30,content_creator,free,referral,Brazil
user_032941,2025-12-28,developer,free,organic,USA
user_032942,2024-10-15,student,free,organic,USA
user_032943,2025-01-17,student,free,organic,Australia
user_032944,2024-09-14,developer,free,social_media,Germany
user_032945,2025-01-28,business,enterprise,partnership,France
user_032946,2025-11-28,business,pro,paid_ad,Canada
user_032947,2025-10-16,content_creator,free,partnership,USA
user_032948,2025-08-04,developer,pro,organic,Canada
user_032949,2024-05-01,student,free,organic,Other
user_032950,2025-09-29,student,free,social_media,USA
user_032951,2024-07-12,content_creator,free,organic,UK
user_032952,2025-04-21,content_creator,free,paid_ad,Canada
user_032953,2024-12-22,content_creator,free,referral,UK
user_032954,2024-11-06,student,free,social_media,France
user_032955,2025-11-06,content_creator,free,organic,USA
user_032956,2025-07-19,student,free,organic,UK
user_032957,2025-09-08,student,free,referral,Germany
user_032958,2025-07-25,content_creator,pro,partnership,USA
user_032959,2025-01-03,student,free,paid_ad,India
user_032960,2025-11-04,developer,free,paid_ad,India
user_032961,2025-03-30,student,free,organic,Other
user_032962,2024-07-24,content_creator,pro,organic,Canada
user_032963,2025-11-08,developer,free,referral,Canada
user_032964,2025-10-13,business,free,partnership,Germany
user_032965,2025-03-20,student,free,organic,India
user_032966,2025-05-02,developer,free,paid_ad,Australia
user_032967,2025-01-13,content_creator,free,paid_ad,USA
user_032968,2025-07-19,content_creator,free,organic,USA
user_032969,2025-02-28,content_creator,pro,organic,Australia
user_032970,2025-01-23,business,enterprise,paid_ad,USA
user_032971,2025-12-03,content_creator,free,partnership,India
user_032972,2024-04-20,business,free,paid_ad,Japan
user_032973,2025-07-12,content_creator,free,referral,USA
user_032974,2025-04-22,developer,pro,paid_ad,USA
user_032975,2025-08-23,developer,pro,organic,USA
user_032976,2025-02-06,content_creator,free,referral,USA
user_032977,2025-10-16,content_creator,free,referral,Brazil
user_032978,2025-05-27,developer,free,organic,Germany
user_032979,2025-07-15,student,free,paid_ad,India
user_032980,2025-02-17,business,free,paid_ad,USA
user_032981,2025-01-11,student,free,referral,Other
user_032982,2024-08-15,developer,free,paid_ad,Other
user_032983,2025-02-27,developer,free,organic,Brazil
user_032984,2025-04-04,content_creator,pro,referral,USA
user_032985,2025-03-02,student,free,paid_ad,Japan
user_032986,2025-10-07,content_creator,free,organic,UK
user_032987,2024-12-29,business,enterprise,organic,USA
user_032988,2024-11-18,content_creator,pro,paid_ad,USA
user_032989,2024-10-31,content_creator,free,social_media,USA
user_032990,2025-09-28,developer,free,social_media,USA
user_032991,2025-03-23,business,free,paid_ad,USA
user_032992,2024-12-19,student,free,paid_ad,India
user_032993,2025-09-22,content_creator,free,organic,Brazil
user_032994,2025-11-23,content_creator,free,social_media,France
user_032995,2025-01-20,student,free,partnership,Japan
user_032996,2025-03-23,content_creator,free,referral,Germany
user_032997,2025-06-24,student,free,organic,Other
user_032998,2025-10-13,developer,free,paid_ad,India
user_032999,2025-09-10,developer,free,organic,Australia
user_033000,2025-09-14,content_creator,pro,organic,UK
user_033001,2025-07-11,business,pro,organic,Japan
user_033002,2025-08-01,content_creator,free,referral,USA
user_033003,2025-01-29,student,enterprise,paid_ad,Germany
user_033004,2025-05-01,business,pro,partnership,USA
user_033005,2025-08-28,developer,free,partnership,Germany
user_033006,2025-04-17,student,pro,paid_ad,India
user_033007,2024-10-20,content_creator,free,organic,UK
user_033008,2025-03-13,business,pro,organic,France
user_033009,2025-08-25,student,pro,social_media,Germany
user_033010,2025-04-04,developer,pro,social_media,India
user_033011,2025-11-08,developer,free,paid_ad,USA
user_033012,2025-03-08,business,pro,paid_ad,Canada
user_033013,2025-08-04,content_creator,free,referral,UK
user_033014,2025-08-02,business,free,referral,Japan
user_033015,2025-03-22,developer,free,organic,Germany
user_033016,2025-04-12,student,free,organic,France
user_033017,2025-10-05,student,free,paid_ad,Germany
user_033018,2025-07-20,student,free,organic,Other
user_033019,2025-08-16,developer,pro,organic,Australia
user_033020,2024-07-25,content_creator,free,organic,USA
user_033021,2024-12-29,content_creator,pro,referral,Canada
user_033022,2025-05-26,student,free,referral,USA
user_033023,2025-08-28,business,enterprise,social_media,France
user_033024,2024-11-18,developer,pro,organic,Other
user_033025,2025-07-23,content_creator,free,referral,Other
user_033026,2025-08-11,student,free,organic,Brazil
user_033027,2025-01-06,developer,free,organic,USA
user_033028,2025-02-08,student,free,social_media,USA
user_033029,2025-09-26,content_creator,free,organic,USA
user_033030,2025-10-17,content_creator,free,referral,India
user_033031,2025-10-10,developer,pro,organic,Brazil
user_033032,2025-06-23,business,pro,partnership,Japan
user_033033,2025-06-12,content_creator,free,organic,USA
user_033034,2025-05-23,student,free,organic,Canada
user_033035,2024-07-29,business,free,paid_ad,Japan
user_033036,2025-08-04,developer,free,organic,Australia
user_033037,2025-10-01,developer,free,paid_ad,Other
user_033038,2025-10-06,content_creator,free,referral,Germany
user_033039,2025-08-18,content_creator,free,organic,Canada
user_033040,2025-03-19,student,free,organic,Australia
user_033041,2025-12-22,business,free,paid_ad,UK
user_033042,2024-11-08,student,free,referral,India
user_033043,2025-11-24,content_creator,free,partnership,USA
user_033044,2024-11-26,content_creator,free,organic,France
user_033045,2025-09-22,business,pro,partnership,USA
user_033046,2025-11-21,developer,free,paid_ad,USA
user_033047,2025-11-23,developer,pro,social_media,India
user_033048,2025-02-25,content_creator,free,referral,Brazil
user_033049,2025-11-27,developer,enterprise,organic,Other
user_033050,2025-10-24,business,pro,organic,Other
user_033051,2025-10-08,business,pro,paid_ad,UK
user_033052,2025-10-15,developer,free,partnership,Canada
user_033053,2025-06-04,developer,free,referral,UK
user_033054,2025-07-26,business,pro,paid_ad,India
user_033055,2025-08-19,developer,free,organic,India
user_033056,2025-12-23,content_creator,free,referral,Japan
user_033057,2025-10-10,content_creator,free,paid_ad,Brazil
user_033058,2025-07-31,developer,free,paid_ad,Canada
user_033059,2024-09-06,business,pro,referral,Japan
user_033060,2025-09-07,student,enterprise,paid_ad,USA
user_033061,2025-10-22,business,free,paid_ad,USA
user_033062,2025-05-04,developer,free,organic,Other
user_033063,2025-01-17,developer,free,referral,India
user_033064,2025-06-21,content_creator,free,social_media,USA
user_033065,2025-08-04,business,pro,social_media,Other
user_033066,2025-07-17,content_creator,free,partnership,India
user_033067,2025-01-02,content_creator,enterprise,paid_ad,India
user_033068,2025-06-09,business,enterprise,paid_ad,USA
user_033069,2025-06-17,business,free,social_media,Other
user_033070,2025-10-25,developer,free,social_media,USA
user_033071,2025-08-26,developer,pro,paid_ad,Brazil
user_033072,2025-09-11,content_creator,pro,referral,India
user_033073,2025-11-23,content_creator,free,referral,UK
user_033074,2024-07-04,developer,free,paid_ad,USA
user_033075,2024-10-25,business,enterprise,partnership,Other
user_033076,2025-11-21,developer,free,organic,France
user_033077,2025-01-14,business,free,organic,USA
user_033078,2025-08-24,developer,free,organic,Japan
user_033079,2025-01-05,student,free,organic,USA
user_033080,2024-05-13,developer,pro,referral,Other
user_033081,2025-02-23,content_creator,free,paid_ad,Other
user_033082,2024-06-04,content_creator,pro,organic,Japan
user_033083,2024-10-13,student,pro,paid_ad,Canada
user_033084,2025-04-13,developer,free,organic,Other
user_033085,2024-07-31,student,pro,organic,India
user_033086,2025-11-22,developer,free,paid_ad,Japan
user_033087,2025-11-03,student,free,referral,Germany
user_033088,2025-10-21,content_creator,free,social_media,UK
user_033089,2025-11-10,business,free,partnership,USA
user_033090,2025-11-14,content_creator,pro,organic,Brazil
user_033091,2025-04-25,developer,free,paid_ad,Japan
user_033092,2025-09-17,content_creator,free,organic,USA
user_033093,2025-10-01,content_creator,pro,organic,UK
user_033094,2025-10-22,developer,free,paid_ad,UK
user_033095,2025-11-30,content_creator,free,paid_ad,USA
user_033096,2025-06-20,business,pro,paid_ad,USA
user_033097,2024-11-26,content_creator,free,paid_ad,USA
user_033098,2025-04-08,content_creator,free,organic,USA
user_033099,2024-07-31,content_creator,pro,organic,USA
user_033100,2025-06-05,business,free,paid_ad,USA
user_033101,2025-12-06,business,pro,paid_ad,UK
user_033102,2025-01-24,business,free,paid_ad,USA
user_033103,2025-11-05,content_creator,pro,paid_ad,Australia
user_033104,2025-07-31,student,free,paid_ad,UK
user_033105,2025-07-28,student,free,organic,USA
user_033106,2024-09-17,business,pro,organic,USA
user_033107,2025-11-18,content_creator,free,organic,USA
user_033108,2025-04-04,content_creator,free,paid_ad,USA
user_033109,2025-12-02,content_creator,free,social_media,France
user_033110,2025-10-01,developer,pro,organic,India
user_033111,2025-11-10,business,pro,partnership,UK
user_033112,2025-06-20,content_creator,free,paid_ad,Other
user_033113,2025-05-24,developer,pro,partnership,India
user_033114,2025-08-12,developer,free,referral,USA
user_033115,2025-01-21,developer,pro,paid_ad,Australia
user_033116,2025-07-04,content_creator,free,organic,Canada
user_033117,2025-09-15,developer,free,referral,Australia
user_033118,2025-11-10,developer,free,paid_ad,India
user_033119,2024-06-11,student,free,organic,USA
user_033120,2025-11-02,student,free,paid_ad,Canada
user_033121,2025-10-01,student,free,social_media,Japan
user_033122,2025-11-15,student,free,paid_ad,France
user_033123,2025-03-09,business,pro,paid_ad,Japan
user_033124,2025-01-15,business,pro,partnership,Germany
user_033125,2025-07-31,content_creator,free,partnership,India
user_033126,2025-11-02,content_creator,free,organic,India
user_033127,2025-09-09,student,free,organic,Brazil
user_033128,2025-07-07,student,free,organic,Canada
user_033129,2025-07-31,content_creator,free,paid_ad,France
user_033130,2025-06-05,developer,free,paid_ad,Other
user_033131,2025-11-20,student,free,partnership,Germany
user_033132,2025-10-17,student,pro,paid_ad,Germany
user_033133,2025-08-14,content_creator,free,organic,Japan
user_033134,2025-02-12,business,free,referral,Australia
user_033135,2025-12-05,developer,free,organic,USA
user_033136,2025-10-14,business,pro,paid_ad,USA
user_033137,2025-05-07,content_creator,pro,partnership,USA
user_033138,2024-10-11,student,free,organic,France
user_033139,2025-09-01,developer,free,organic,Germany
user_033140,2024-11-23,student,free,paid_ad,Australia
user_033141,2025-12-27,content_creator,free,organic,India
user_033142,2025-08-03,content_creator,free,partnership,Other
user_033143,2025-08-19,developer,enterprise,paid_ad,France
user_033144,2025-11-21,student,pro,organic,Other
user_033145,2024-07-16,content_creator,free,paid_ad,India
user_033146,2025-03-22,student,pro,paid_ad,UK
user_033147,2025-11-14,business,enterprise,paid_ad,Canada
user_033148,2025-12-23,developer,free,organic,USA
user_033149,2025-10-11,business,pro,paid_ad,USA
user_033150,2025-07-24,student,pro,organic,India
user_033151,2025-06-02,developer,pro,organic,USA
user_033152,2025-06-07,student,free,referral,USA
user_033153,2025-06-09,business,pro,partnership,USA
user_033154,2025-03-27,business,enterprise,partnership,Germany
user_033155,2025-10-26,content_creator,free,social_media,Australia
user_033156,2025-06-01,business,enterprise,partnership,Other
user_033157,2024-08-11,student,free,paid_ad,USA
user_033158,2025-05-08,student,free,referral,Other
user_033159,2025-08-07,business,free,organic,India
user_033160,2025-08-09,content_creator,free,referral,USA
user_033161,2025-04-26,developer,free,organic,UK
user_033162,2024-05-28,business,enterprise,paid_ad,India
user_033163,2025-10-24,content_creator,pro,partnership,India
user_033164,2024-08-06,student,pro,organic,France
user_033165,2025-01-31,content_creator,free,organic,USA
user_033166,2024-12-26,content_creator,free,paid_ad,France
user_033167,2025-08-08,content_creator,free,paid_ad,UK
user_033168,2025-07-30,content_creator,free,paid_ad,Germany
user_033169,2025-06-11,student,pro,paid_ad,France
user_033170,2025-12-28,student,pro,referral,France
user_033171,2025-08-10,business,enterprise,social_media,USA
user_033172,2025-05-31,business,enterprise,paid_ad,USA
user_033173,2025-07-16,business,enterprise,social_media,USA
user_033174,2025-11-02,content_creator,pro,referral,Japan
user_033175,2025-10-26,developer,free,referral,India
user_033176,2025-11-29,business,pro,paid_ad,USA
user_033177,2024-05-09,content_creator,free,paid_ad,Japan
user_033178,2025-10-20,student,pro,organic,USA
user_033179,2024-03-13,business,pro,partnership,USA
user_033180,2024-05-10,business,pro,partnership,India
user_033181,2025-11-19,student,free,referral,USA
user_033182,2025-07-16,content_creator,free,organic,Japan
user_033183,2025-01-07,business,pro,organic,India
user_033184,2025-05-03,business,free,paid_ad,France
user_033185,2025-10-02,student,enterprise,social_media,Canada
user_033186,2025-07-11,business,pro,referral,France
user_033187,2025-06-18,student,free,paid_ad,Other
user_033188,2025-04-11,student,free,organic,Other
user_033189,2025-06-22,content_creator,free,paid_ad,Japan
user_033190,2025-05-10,business,free,partnership,UK
user_033191,2025-04-14,content_creator,free,organic,India
user_033192,2025-08-16,content_creator,free,referral,Japan
user_033193,2025-11-27,student,free,paid_ad,Canada
user_033194,2025-05-22,business,enterprise,organic,Australia
user_033195,2025-08-22,content_creator,free,organic,USA
user_033196,2025-08-20,business,pro,partnership,India
user_033197,2025-04-30,content_creator,pro,organic,Germany
user_033198,2025-11-01,content_creator,pro,organic,USA
user_033199,2025-11-14,business,pro,referral,UK
user_033200,2025-10-03,developer,free,paid_ad,UK
user_033201,2025-07-22,developer,free,social_media,USA
user_033202,2025-10-28,developer,pro,organic,USA
user_033203,2025-08-13,developer,free,social_media,Other
user_033204,2025-01-10,developer,free,organic,UK
user_033205,2024-11-17,developer,free,paid_ad,Canada
user_033206,2025-08-24,developer,free,organic,Germany
user_033207,2025-03-01,business,free,partnership,USA
user_033208,2025-02-15,content_creator,free,paid_ad,USA
user_033209,2025-08-10,student,free,organic,Germany
user_033210,2024-09-03,content_creator,pro,organic,Australia
user_033211,2025-11-16,student,free,organic,India
user_033212,2024-08-05,developer,enterprise,organic,UK
user_033213,2025-09-12,content_creator,free,paid_ad,Germany
user_033214,2025-01-28,content_creator,free,organic,Canada
user_033215,2024-07-15,content_creator,free,referral,UK
user_033216,2025-07-24,student,pro,paid_ad,USA
user_033217,2025-10-02,content_creator,free,paid_ad,Germany
user_033218,2025-05-23,developer,pro,organic,USA
user_033219,2025-10-17,student,free,organic,Japan
user_033220,2024-07-11,developer,free,referral,USA
user_033221,2025-08-18,student,pro,organic,USA
user_033222,2025-04-20,student,free,paid_ad,USA
user_033223,2024-12-11,business,pro,paid_ad,Germany
user_033224,2024-04-03,student,free,referral,USA
user_033225,2025-09-03,business,pro,partnership,Canada
user_033226,2024-08-31,content_creator,free,paid_ad,USA
user_033227,2025-07-25,content_creator,pro,organic,Australia
user_033228,2025-10-29,student,free,paid_ad,Japan
user_033229,2025-12-14,student,free,paid_ad,Other
user_033230,2025-06-05,business,enterprise,paid_ad,France
user_033231,2025-08-16,developer,free,organic,India
user_033232,2025-05-28,business,enterprise,organic,USA
user_033233,2025-11-27,content_creator,pro,social_media,Canada
user_033234,2025-04-16,developer,pro,referral,Other
user_033235,2024-10-01,developer,enterprise,organic,USA
user_033236,2025-11-06,developer,free,organic,USA
user_033237,2024-12-13,content_creator,free,paid_ad,USA
user_033238,2024-12-22,business,free,referral,Other
user_033239,2025-10-27,student,pro,organic,USA
user_033240,2025-08-11,student,free,organic,Japan
user_033241,2025-09-05,student,free,paid_ad,UK
user_033242,2025-12-15,business,enterprise,partnership,USA
user_033243,2025-01-13,developer,free,paid_ad,Japan
user_033244,2025-11-07,student,free,organic,India
user_033245,2024-11-27,student,free,paid_ad,USA
user_033246,2025-02-17,content_creator,free,paid_ad,USA
user_033247,2025-09-10,student,free,organic,Other
user_033248,2025-12-13,content_creator,free,organic,USA
user_033249,2025-05-24,content_creator,free,organic,India
user_033250,2025-11-30,student,pro,paid_ad,Canada
user_033251,2025-05-21,business,enterprise,paid_ad,India
user_033252,2025-05-25,developer,pro,partnership,Germany
user_033253,2025-11-12,business,enterprise,paid_ad,USA
user_033254,2024-11-05,business,enterprise,organic,France
user_033255,2025-12-11,content_creator,free,organic,UK
user_033256,2025-11-16,developer,free,social_media,Other
user_033257,2024-12-25,business,pro,paid_ad,USA
user_033258,2025-03-25,business,enterprise,paid_ad,USA
user_033259,2025-11-09,developer,free,paid_ad,USA
user_033260,2025-06-22,developer,pro,organic,USA
user_033261,2024-11-22,business,pro,paid_ad,USA
user_033262,2025-10-04,business,free,paid_ad,USA
user_033263,2024-11-29,content_creator,free,social_media,USA
user_033264,2024-10-17,content_creator,free,organic,India
user_033265,2025-05-24,student,free,organic,Other
user_033266,2024-12-17,content_creator,free,social_media,Germany
user_033267,2025-11-24,student,free,referral,Canada
user_033268,2025-10-12,content_creator,pro,organic,USA
user_033269,2025-08-18,student,pro,social_media,Other
user_033270,2024-11-06,content_creator,free,paid_ad,USA
user_033271,2025-03-19,content_creator,free,organic,UK
user_033272,2025-03-02,content_creator,free,organic,France
user_033273,2025-09-17,business,free,partnership,UK
user_033274,2025-09-12,student,free,organic,Other
user_033275,2025-10-05,content_creator,free,partnership,USA
user_033276,2025-04-03,student,pro,partnership,India
user_033277,2025-10-04,student,free,paid_ad,Japan
user_033278,2024-07-05,business,pro,social_media,USA
user_033279,2025-01-15,student,free,organic,Other
user_033280,2025-05-29,developer,free,paid_ad,Japan
user_033281,2025-04-21,developer,free,social_media,Other
user_033282,2024-10-21,business,pro,organic,UK
user_033283,2025-12-12,content_creator,free,paid_ad,India
user_033284,2025-12-04,developer,free,paid_ad,Germany
user_033285,2025-11-20,business,pro,organic,USA
user_033286,2025-05-17,student,free,paid_ad,USA
